ticker,date,vader_sentiment_mean,finbert_sentiment_mean,article_count
GEHC,2025-10-13,0.2023,0.0,1
GEHC,2025-10-21,0.0,0.0,1
GEHC,2025-10-28,0.4019,0.8579259514808655,1
GEHC,2025-10-29,0.038533333333333336,-0.3281068603197734,3
GEHC,2025-10-30,0.5423,0.8522415161132812,2
GEHC,2025-10-31,0.0,0.8836875557899475,1
GEHC,2025-11-07,0.0,0.0,1
GFS,2025-10-13,0.57245,0.36907342076301575,2
GFS,2025-10-14,-0.244475,-0.47780558466911316,4
GFS,2025-10-15,0.0,0.0,3
GFS,2025-10-16,0.1858,0.0,3
GFS,2025-10-17,-0.168675,-0.46095114946365356,4
GFS,2025-10-18,0.2288,0.0,2
GFS,2025-10-19,-0.41169999999999995,-0.39058125019073486,2
GFS,2025-10-20,-0.0129,0.3801743984222412,2
GFS,2025-10-21,0.1527,0.0,2
GFS,2025-10-22,-0.3859333333333333,-0.629065215587616,3
GFS,2025-10-23,-0.07386666666666666,-0.3163202404975891,3
GFS,2025-10-24,0.2288,0.0,2
GFS,2025-10-25,-0.2202,0.0,2
GFS,2025-10-26,-0.3753666666666667,-0.3042107820510864,3
GFS,2025-10-27,-0.26335,0.0,2
GFS,2025-10-28,-0.0172,0.0,3
GFS,2025-10-29,-0.22879999999999998,-0.24141854047775269,5
GFS,2025-10-30,-0.0172,0.0,3
GFS,2025-10-31,0.0,0.0,1
GFS,2025-11-01,0.0,0.0,1
GFS,2025-11-02,0.2202,0.0,2
GFS,2025-11-03,0.21075,0.0,2
GFS,2025-11-04,0.029220000000000003,-0.20950406789779663,5
GFS,2025-11-05,0.2765166666666667,0.43734198808670044,6
GFS,2025-11-06,-0.023739999999999983,-0.1907580852508545,5
GFS,2025-11-07,0.21075,0.0,2
GFS,2025-11-08,0.0,0.0,2
GFS,2025-11-09,-0.14049999999999999,0.0,3
GILD,2025-10-13,0.0,0.0,1
GILD,2025-10-14,0.21075,0.0,2
GILD,2025-10-15,-0.003925000000000012,0.0,4
GILD,2025-10-16,0.05896666666666669,0.0,3
GILD,2025-10-17,-0.0772,-0.8133144378662109,1
GILD,2025-10-22,0.0,0.0,1
GILD,2025-10-23,0.6476,0.0,1
GILD,2025-10-25,0.0,0.0,1
GILD,2025-10-26,0.08895,0.0,2
GILD,2025-10-27,0.0,0.0,2
GILD,2025-10-29,-0.39744999999999997,-0.8938735723495483,2
GILD,2025-10-30,-0.14049999999999999,-0.9503148396809896,3
GILD,2025-10-31,0.006199999999999997,0.4423851817846298,4
GILD,2025-11-02,0.5994,0.8547576665878296,1
GILD,2025-11-03,0.0,0.0,1
GOOG,2025-10-29,0.18234375,0.310144629329443,16
GOOG,2025-10-30,0.12502222222222223,-0.018351627720726862,18
GOOG,2025-10-31,0.19027777777777777,0.29384486542807686,9
GOOG,2025-11-01,0.7845,0.9528096914291382,1
GOOG,2025-11-02,-0.09106666666666667,0.0,3
GOOG,2025-11-03,0.26929166666666665,0.3433649291594823,12
GOOG,2025-11-04,-0.04303333333333333,-0.5143380297554864,9
GOOG,2025-11-05,0.1419923076923077,0.05943838908122136,13
GOOG,2025-11-06,0.13748,-0.09337859153747559,10
GOOG,2025-11-07,-0.13405714285714287,-0.14776591317994253,7
GOOG,2025-11-08,0.0772,0.0,1
GOOG,2025-11-09,0.0,-0.9623302817344666,1
GOOGL,2025-10-29,0.0,0.5006757974624634,4
GOOGL,2025-10-30,0.054180000000000006,-0.08088841140270234,20
GOOGL,2025-10-31,0.11024615384615383,0.20086385195071882,13
GOOGL,2025-11-01,0.2615,0.3176032304763794,3
GOOGL,2025-11-02,0.23287142857142856,0.12135276624134608,7
GOOGL,2025-11-03,-0.014753333333333334,0.025713837146759032,15
GOOGL,2025-11-04,-0.029981818181818186,-0.1620170690796592,11
GOOGL,2025-11-05,0.09744166666666666,0.1968876818815867,12
GOOGL,2025-11-06,0.16740000000000002,0.0007926225662231445,9
GOOGL,2025-11-07,-0.02085999999999999,0.13279435634613038,5
GOOGL,2025-11-09,0.7269,0.774928867816925,1
HON,2025-10-30,0.523175,0.4672444611787796,4
HON,2025-10-31,-0.008214285714285714,0.0,7
HON,2025-11-01,0.13396666666666665,0.002840399742126465,3
HON,2025-11-02,0.4588,0.0,1
HON,2025-11-03,0.007716666666666665,0.14872848325305515,18
HON,2025-11-04,0.01703636363636363,-0.09573219039223411,11
HON,2025-11-05,0.007700000000000002,0.14959895610809326,13
HON,2025-11-06,0.03515555555555554,0.04636289013756646,9
HON,2025-11-07,0.20515999999999995,0.06582314670085906,10
HON,2025-11-08,0.20758333333333334,0.08251033226648967,6
HON,2025-11-09,0.06647999999999998,0.13208554983139037,5
HON,2025-11-10,0.296,0.0,1
IDXX,2025-10-15,0.0,0.0,1
IDXX,2025-10-16,0.0,0.0,1
IDXX,2025-10-22,0.5106,0.950066328048706,1
IDXX,2025-10-31,0.2482,0.2708396911621094,3
IDXX,2025-11-02,-0.296,-0.8369216322898865,1
IDXX,2025-11-03,0.28896666666666665,0.4717772636148665,9
IDXX,2025-11-04,0.3612,0.0,1
IDXX,2025-11-05,0.0,-0.9736879467964172,1
IDXX,2025-11-06,0.5651,0.0,3
INTC,2025-10-23,0.1698375,0.3398664817214012,16
INTC,2025-10-24,0.20757391304347828,0.41833140279935754,23
INTC,2025-10-25,-0.15272,-0.6797504663467407,5
INTC,2025-10-26,0.21075,0.3444644808769226,2
INTC,2025-10-27,0.208375,0.05489625781774521,8
INTC,2025-10-28,0.18223076923076922,0.29117907469089216,13
INTC,2025-10-29,0.16945,0.21732114255428314,4
INTC,2025-10-31,0.074,0.4157748371362686,4
INTC,2025-11-02,0.0,0.0,1
INTC,2025-11-03,0.148,0.0,2
INTC,2025-11-04,0.12906,-0.3825852632522583,5
INTC,2025-11-05,0.4051,0.10296968051365443,7
INTC,2025-11-06,-0.20584999999999998,-0.47389528155326843,4
INTC,2025-11-07,-0.2730166666666667,-0.4586227983236313,6
INTU,2025-10-13,0.0,0.0,1
INTU,2025-10-14,0.743,0.0,1
INTU,2025-10-15,0.0,-0.9561769366264343,1
INTU,2025-10-18,0.128,0.8684715032577515,1
INTU,2025-10-21,0.19063333333333332,0.5203575293223063,3
INTU,2025-10-22,0.0,0.0,1
INTU,2025-10-27,0.3753,0.31044331192970276,2
INTU,2025-10-28,0.0,0.0,1
INTU,2025-10-31,0.4404,0.6334789395332336,1
ISRG,2025-10-13,0.0,0.0,2
ISRG,2025-10-14,0.0,0.0,1
ISRG,2025-10-16,0.0,0.5254862308502197,1
ISRG,2025-10-19,-0.1909,0.0,2
ISRG,2025-10-20,-0.057025,0.1705910563468933,4
ISRG,2025-10-21,-0.030333333333333327,0.27757343153158825,12
ISRG,2025-10-22,-0.20037222222222223,-0.4838450617260403,18
ISRG,2025-10-23,-0.07655,-0.0727682113647461,2
ISRG,2025-10-24,0.2906,0.20133735736211142,3
ISRG,2025-10-25,0.3818,-0.4712565541267395,1
ISRG,2025-10-31,0.4019,0.0,1
ISRG,2025-11-03,0.2263,0.0,1
ISRG,2025-11-04,0.0,-0.48680803179740906,2
KDP,2025-10-14,0.1909,0.0,2
KDP,2025-10-15,0.286875,0.4569728821516037,4
KDP,2025-10-16,0.4074,0.4514707922935486,2
KDP,2025-10-17,-0.2732,-0.8836690783500671,2
KDP,2025-10-18,0.34,0.0,2
KDP,2025-10-19,0.148,0.4434417486190796,2
KDP,2025-10-20,0.244725,0.36086495220661163,4
KDP,2025-10-24,0.032400000000000005,0.19417919715245566,3
KDP,2025-10-26,0.28099999999999997,0.4899948239326477,3
KDP,2025-10-27,0.30999444444444446,0.16853263311915928,18
KDP,2025-10-28,0.21737499999999998,0.18494217097759247,8
KDP,2025-10-29,0.4404,0.0,1
KDP,2025-10-31,0.1468,0.0,3
KDP,2025-11-01,-0.6249,0.0,1
KDP,2025-11-02,0.0258,0.5516342520713806,1
KDP,2025-11-05,0.6369,0.0,1
KDP,2025-11-06,0.10674000000000002,0.0,5
KDP,2025-11-07,0.1779,0.0,1
KDP,2025-11-09,0.0,0.0,1
KHC,2025-10-15,-0.02345,-0.44279393553733826,2
KHC,2025-10-18,0.07655,0.3115079700946808,2
KHC,2025-10-21,-0.148,0.0,4
KHC,2025-10-22,0.0,0.0,1
KHC,2025-10-26,0.21075,0.3444644808769226,2
KHC,2025-10-28,0.41169999999999995,0.8122107982635498,2
KHC,2025-10-29,-0.031149999999999983,-0.09888194501399994,4
KHC,2025-10-30,-0.4767,-0.48860374093055725,1
KHC,2025-10-31,0.0,-0.7826820015907288,1
KHC,2025-11-02,0.0,0.0,1
KHC,2025-11-04,0.0,0.0,1
KHC,2025-11-06,-0.10115,0.0,2
KLAC,2025-10-13,0.34197500000000003,0.26782067120075226,4
KLAC,2025-10-14,-0.3182,-0.9534072279930115,1
KLAC,2025-10-15,0.39452499999999996,0.45097899436950684,4
KLAC,2025-10-16,0.18076666666666666,-0.16996494928995767,3
KLAC,2025-10-20,-0.034333333333333334,0.5623882412910461,3
KLAC,2025-10-21,0.0,-0.7444882988929749,1
KLAC,2025-10-22,-0.24835,-0.47596342861652374,4
KLAC,2025-10-26,0.0,0.0,1
KLAC,2025-10-27,0.0,-0.3725811243057251,2
KLAC,2025-10-28,0.4215,0.7664956450462341,1
KLAC,2025-10-29,-0.01865,-0.06784889101982117,4
KLAC,2025-10-31,0.296,-0.5560588836669922,1
KLAC,2025-11-04,0.0,0.0,1
KLAC,2025-11-05,0.7783,0.866020679473877,1
KLAC,2025-11-06,0.0,0.003728151321411133,2
LIN,2025-11-06,0.13389411764705883,-0.0533982515335083,17
LIN,2025-11-07,0.10938378378378379,-0.015417585501799712,37
LIN,2025-11-08,0.09344,0.024477307001749674,15
LIN,2025-11-09,0.1510111111111111,0.0,9
LIN,2025-11-10,0.09923636363636362,0.09765965559265831,22
LRCX,2025-10-13,0.46495,0.3185415367285411,6
LRCX,2025-10-14,-0.3182,-0.9534072279930115,1
LRCX,2025-10-15,0.20715714285714285,0.25770228249686106,7
LRCX,2025-10-17,0.0,0.0,1
LRCX,2025-10-19,-0.1909,0.0,2
LRCX,2025-10-20,-0.025750000000000002,0.4217911809682846,4
LRCX,2025-10-21,0.38915,-0.3994210362434387,2
LRCX,2025-10-22,-0.1847181818181818,-0.35943199829621747,11
LRCX,2025-10-23,0.0,-0.32159016529719037,3
LRCX,2025-10-24,0.008950000000000014,0.7099389433860779,2
LRCX,2025-10-27,0.4171500000000001,-0.02362687389055888,6
LRCX,2025-10-29,-0.26716666666666666,-0.29288631677627563,3
LRCX,2025-10-31,0.25943333333333335,0.0,3
LRCX,2025-11-03,0.2023,0.0,1
LRCX,2025-11-04,-0.296,-0.9697656035423279,1
LRCX,2025-11-05,0.4402,0.38798195123672485,3
LRCX,2025-11-06,0.02970000000000002,-0.40275563796361286,3
LRCX,2025-11-07,0.29375,0.0,2
LULU,2025-10-27,0.24695,-0.5687007904052734,4
LULU,2025-10-28,0.2553875,-0.17253590375185013,8
LULU,2025-10-29,-0.11988000000000001,-0.1297650933265686,5
LULU,2025-10-30,-0.06421428571428571,-0.23732959372656687,7
LULU,2025-10-31,-0.3179666666666667,-0.4851277321577072,12
LULU,2025-11-01,-0.14705000000000001,-0.10028547048568726,6
LULU,2025-11-02,-0.4101,-0.34602677822113037,4
LULU,2025-11-03,-0.23672857142857143,0.0,7
LULU,2025-11-04,0.06542222222222221,0.016235457526312932,9
LULU,2025-11-05,-0.1594642857142857,-0.14130795001983643,14
LULU,2025-11-06,0.09613333333333333,-0.24199836783938938,9
LULU,2025-11-07,-0.28636666666666666,0.0,3
LULU,2025-11-08,0.0,0.0,1
LULU,2025-11-09,0.4153,0.0,2
LULU,2025-11-10,-0.6597,-0.8695624470710754,1
MAR,2025-11-08,0.003824242424242422,-0.13300835544412787,33
MAR,2025-11-09,0.02733243243243243,-0.04423020498172657,37
MAR,2025-11-10,0.16083333333333333,0.0035551024807824027,18
MCHP,2025-10-13,0.27358000000000005,0.21425653696060182,5
MCHP,2025-10-14,-0.3182,-0.9534072279930115,1
MCHP,2025-10-17,0.0,0.0,1
MCHP,2025-10-20,-0.0258,0.7603487968444824,1
MCHP,2025-10-21,0.25,0.0,1
MCHP,2025-10-22,-0.5264333333333333,-0.9477523565292358,3
MCHP,2025-10-30,0.2553,0.47489872574806213,2
MCHP,2025-10-31,0.3612,0.0,1
MCHP,2025-11-04,-0.26115,-0.9564631581306458,2
MCHP,2025-11-05,0.38915,0.8936207890510559,2
MCHP,2025-11-06,-0.10678333333333333,-0.4683499832948049,6
MCHP,2025-11-07,-0.016100000000000003,-0.9195578396320343,4
MCHP,2025-11-08,0.0,0.0,1
MCHP,2025-11-09,0.25,0.0,1
MDLZ,2025-10-16,0.6597,0.0,1
MDLZ,2025-10-17,0.0,0.0,1
MDLZ,2025-10-22,0.0,0.0,1
MDLZ,2025-10-26,0.1909,0.0,2
MDLZ,2025-10-27,0.4939,-0.6818076968193054,1
MDLZ,2025-10-28,0.28803999999999996,0.38007254600524903,5
MDLZ,2025-10-29,0.05781666666666666,-0.20622446139653525,6
MDLZ,2025-10-31,0.0386,0.0,2
MDLZ,2025-11-01,0.0,0.0,1
MELI,2025-10-13,-0.4019,-0.802961528301239,2
MELI,2025-10-14,-0.4019,0.0,1
MELI,2025-10-15,0.0,0.0,1
MELI,2025-10-19,0.0,0.0,1
MELI,2025-10-21,0.0,-0.2603544592857361,2
MELI,2025-10-22,0.09866666666666667,0.0,3
MELI,2025-10-23,-0.2732,-0.9489607214927673,1
MELI,2025-10-27,0.0,0.0,1
MELI,2025-10-28,0.3141,0.42896297574043274,2
MELI,2025-10-29,0.10106,0.11325916051864623,5
MELI,2025-10-31,0.0,0.9413827657699585,2
MELI,2025-11-03,-0.4215,0.0,1
MELI,2025-11-05,-0.05103333333333334,-0.1719109614690145,3
MELI,2025-11-06,0.2023,0.0,1
MELI,2025-11-10,0.6369,0.0,1
META,2025-11-09,0.005870454545454543,-0.08989944579926404,44
META,2025-11-10,0.02891090909090909,-0.011332046443765814,55
MNST,2025-10-13,0.4559666666666667,0.3570942282676697,3
MNST,2025-10-15,0.0,0.0,3
MNST,2025-10-20,0.0,0.0,1
MNST,2025-10-21,0.0,0.0,1
MNST,2025-10-23,0.0,0.0,2
MNST,2025-10-28,0.0,0.0,2
MNST,2025-10-29,0.0,0.0,1
MNST,2025-10-30,0.0,0.0,1
MNST,2025-11-02,-0.1351,-0.8949840366840363,2
MNST,2025-11-05,0.38915,0.4330103397369385,2
MNST,2025-11-06,-0.1845857142857143,-0.8087926251547677,7
MNST,2025-11-07,0.015333333333333329,-0.2805093725522359,3
MNST,2025-11-08,0.0191,0.0,2
MRVL,2025-10-13,0.04421428571428571,0.4928801826068333,7
MRVL,2025-10-14,-0.23265000000000002,-0.9111302644014359,4
MRVL,2025-10-15,0.30578,0.8645859241485596,5
MRVL,2025-10-16,0.567,-0.2447887808084488,2
MRVL,2025-10-17,0.0,0.0,1
MRVL,2025-10-19,-0.4019,0.5125432014465332,1
MRVL,2025-10-20,-0.051500000000000004,0.8435823619365692,2
MRVL,2025-10-22,-0.304525,-0.7108142673969269,4
MRVL,2025-10-23,0.0,-0.2378515601158142,4
MRVL,2025-10-24,0.2263,0.0,1
MRVL,2025-10-27,0.5181,0.09997908771038055,4
MRVL,2025-10-28,0.4019,0.8579259514808655,1
MRVL,2025-10-29,-0.1438,-0.21966473758220673,4
MRVL,2025-11-03,0.7964,0.0,2
MRVL,2025-11-04,-0.296,-0.9697656035423279,1
MRVL,2025-11-05,0.03925000000000001,0.3717959225177765,4
MRVL,2025-11-06,-0.17412,-0.8477304518222809,5
MRVL,2025-11-07,0.07107500000000001,-0.458981528878212,4
MSFT,2025-11-02,0.2463666666666667,-0.03276292483011881,3
MSFT,2025-11-03,0.09183939393939394,0.283551629745599,33
MSFT,2025-11-04,0.048620833333333335,-0.13038813322782516,24
MSFT,2025-11-05,0.03381,-0.06068593859672546,10
MSFT,2025-11-06,0.13084545454545454,-0.08585322445089166,11
MSFT,2025-11-07,-0.1663818181818182,-0.3416818624193018,11
MSFT,2025-11-08,0.008033333333333328,0.1576429009437561,6
MSFT,2025-11-09,0.24425000000000002,0.0,2
MSTR,2025-10-30,0.14226153846153847,-0.08129149675369263,13
MSTR,2025-10-31,0.2637,0.21568779860224044,14
MSTR,2025-11-01,0.435,0.4504956404368083,3
MSTR,2025-11-02,0.0258,0.0,1
MSTR,2025-11-03,0.1436421052631579,0.12182802589316118,19
MSTR,2025-11-04,0.1321357142857143,-0.2714152250971113,14
MSTR,2025-11-05,0.12737500000000002,-0.030357882380485535,8
MSTR,2025-11-06,0.047633333333333326,-0.47391531864802044,3
MSTR,2025-11-07,-0.07248888888888888,-0.22114376227060953,18
MSTR,2025-11-08,0.12605,-0.9370160698890686,2
MSTR,2025-11-09,-0.11505000000000001,-0.22934451699256897,4
MSTR,2025-11-10,0.1531,-0.9272751808166504,1
MU,2025-11-04,0.008505882352941177,-0.22466832749983845,17
MU,2025-11-05,0.15085882352941177,0.16405301584916956,17
MU,2025-11-06,0.0157741935483871,-0.0022154277370822046,31
MU,2025-11-07,0.10414705882352941,0.0,17
MU,2025-11-08,-0.04683333333333333,-0.11905878782272339,9
MU,2025-11-09,0.25998,-0.3053293347358704,5
MU,2025-11-10,0.0,0.0,4
NFLX,2025-10-22,-0.1410846153846154,-0.7250208258628845,13
NFLX,2025-10-23,0.11945714285714286,-0.06478690249579293,14
NFLX,2025-10-24,0.29383750000000003,0.32637643069028854,8
NFLX,2025-10-25,0.0,-0.4539203643798828,2
NFLX,2025-10-26,0.0,-0.778508186340332,1
NFLX,2025-10-27,0.21196,0.017791879177093507,5
NFLX,2025-10-28,0.00828,0.046220386028289796,5
NFLX,2025-10-29,0.074,0.21732114255428314,4
NFLX,2025-10-30,0.2229875,0.21094437688589096,8
NFLX,2025-10-31,0.13644761904761907,0.3233699259303865,21
NFLX,2025-11-01,0.0593,-0.2769170602162679,3
NFLX,2025-11-02,0.27985,0.34213554859161377,2
NFLX,2025-11-03,0.20484999999999998,-0.2611134722828865,4
NFLX,2025-11-04,0.6249,0.0,2
NFLX,2025-11-05,0.06846666666666666,0.46981173753738403,3
NFLX,2025-11-06,0.128,0.0,1
NFLX,2025-11-07,0.05717499999999999,-0.23804190754890442,4
NVDA,2025-11-05,-0.029299999999999993,-0.036860980093479156,8
NVDA,2025-11-06,0.06241951219512196,-0.1944847426763395,41
NVDA,2025-11-07,-0.06332121212121211,-0.46099875551281555,33
NVDA,2025-11-08,-0.04907500000000001,0.3387649208307266,8
NVDA,2025-11-09,-0.0581875,-0.696110874414444,8
NVDA,2025-11-10,0.4215,0.9056522250175476,1
NXPI,2025-10-13,0.4559666666666667,0.3570942282676697,3
NXPI,2025-10-14,-0.3182,-0.9534072279930115,1
NXPI,2025-10-17,-0.6705,0.48257267475128174,1
NXPI,2025-10-20,0.0257,0.3801743984222412,2
NXPI,2025-10-22,-0.5789,-0.943597823381424,2
NXPI,2025-10-23,-0.0644,-0.6138434410095215,1
NXPI,2025-10-24,0.4767,0.5825375914573669,1
NXPI,2025-10-26,0.0,0.0,1
NXPI,2025-10-27,0.39778,0.1013720154762268,5
NXPI,2025-10-28,0.1147,-0.23637671768665314,4
NXPI,2025-10-29,0.6597,0.8710402250289917,1
NXPI,2025-11-04,-0.26115,-0.9564631581306458,2
NXPI,2025-11-05,0.7783,0.866020679473877,1
NXPI,2025-11-06,-0.21075,-0.9477905631065369,2
ODFL,2025-10-14,0.0,0.9436730742454529,1
ODFL,2025-10-16,0.4692,0.8745623826980591,1
ODFL,2025-10-20,0.0,0.9225257635116577,1
ODFL,2025-10-21,0.0,-0.8546813726425171,2
ODFL,2025-10-23,0.8519,0.5966785550117493,1
ODFL,2025-10-26,-0.1513,0.0,1
ODFL,2025-10-28,0.4019,0.8579259514808655,1
ODFL,2025-10-29,0.17218,0.29346749782562254,5
ODFL,2025-11-01,0.0,0.0,1
ODFL,2025-11-04,0.0,0.0,2
ODFL,2025-11-07,0.0,0.0,2
ON,2025-11-10,0.057981720430107526,-0.04486031013150369,93
ORLY,2025-10-13,-0.0086,0.0,3
ORLY,2025-10-15,0.16463333333333333,0.0,3
ORLY,2025-10-16,0.2263,0.0,1
ORLY,2025-10-17,-0.0258,-0.41977208852767944,2
ORLY,2025-10-19,-0.3818,0.0,1
ORLY,2025-10-20,0.0,0.21870435774326324,4
ORLY,2025-10-21,-0.050575,-0.27212654054164886,4
ORLY,2025-10-22,-0.31031666666666663,-0.7788817683855692,6
ORLY,2025-10-24,0.3612,0.0,1
ORLY,2025-10-28,-0.5719,-0.8612427711486816,1
ORLY,2025-10-29,0.0,0.0,2
ORLY,2025-11-04,0.0,0.0,1
ORLY,2025-11-05,-0.288,-0.273062139749527,2
ORLY,2025-11-06,0.0,0.0,1
ORLY,2025-11-08,0.0,0.0,1
PANW,2025-10-13,-0.31845,0.40611204504966736,2
PANW,2025-10-14,0.2023,0.0,1
PANW,2025-10-15,0.34040000000000004,0.6326706806818644,3
PANW,2025-10-16,0.0,0.0,1
PANW,2025-10-19,0.807,0.8818908929824829,1
PANW,2025-10-21,0.0,0.0,1
PANW,2025-10-23,0.0,0.93919837474823,1
PANW,2025-10-26,0.4939,0.0,1
PANW,2025-10-27,0.296,0.0,1
PANW,2025-10-28,0.17125,0.4699243903160095,2
PANW,2025-10-30,0.07543333333333334,0.28968238830566406,3
PANW,2025-11-02,0.5719,0.0,1
PANW,2025-11-03,0.6369,0.0,1
PANW,2025-11-04,0.2023,0.0,1
PANW,2025-11-05,0.15086666666666668,0.3175165255864461,3
PANW,2025-11-06,0.0,0.0,3
PANW,2025-11-09,0.6369,0.651047945022583,1
PAYX,2025-10-18,-0.2732,0.9418226480484009,1
PAYX,2025-10-22,0.0,0.0,1
PCAR,2025-10-13,0.0,0.0,1
PCAR,2025-10-19,-0.3818,0.0,1
PCAR,2025-10-20,-0.11405,-0.09622660279273987,2
PCAR,2025-10-21,0.01377500000000001,0.4099328815937042,4
PCAR,2025-10-22,0.0,-0.9533998966217041,2
PCAR,2025-10-24,0.5423,0.0,1
PCAR,2025-11-04,-0.4588,0.0,1
PCAR,2025-11-05,0.0,0.0,2
PDD,2025-10-13,-0.021740000000000016,-0.15669602155685425,5
PDD,2025-10-14,0.07519999999999999,-0.024763941764831543,2
PDD,2025-10-15,0.11515,0.0,2
PDD,2025-10-16,0.20095,-0.020543694496154785,2
PDD,2025-10-17,0.06803333333333333,-0.14753500620524088,3
PDD,2025-10-18,0.0,0.0,1
PDD,2025-10-19,0.0,-0.8295755386352539,1
PDD,2025-10-21,-0.007249999999999979,-0.47155579924583435,2
PDD,2025-10-22,0.0,0.8363761901855469,1
PDD,2025-10-24,-0.06503333333333333,0.08029754956563313,3
PDD,2025-10-25,-0.0593,-0.3615150849024455,3
PDD,2025-10-26,0.4939,0.0,1
PDD,2025-10-27,0.15345,0.010601540406545004,6
PDD,2025-10-28,0.10320000000000001,-0.07918238639831543,2
PDD,2025-10-29,0.296,0.0,1
PDD,2025-10-30,-0.14055,-0.4820140302181244,2
PDD,2025-10-31,0.28602,-0.6110469579696656,5
PDD,2025-11-01,0.0,0.0,1
PDD,2025-11-03,0.4215,0.0,1
PDD,2025-11-04,0.0,0.0,1
PDD,2025-11-05,0.286225,0.1435924395918846,4
PDD,2025-11-06,0.04813333333333334,-0.005221347014109294,3
PDD,2025-11-07,-0.06090000000000001,0.1965865045785904,4
PDD,2025-11-08,0.08895,0.0,2
PDD,2025-11-09,0.06424999999999997,0.0,4
PEP,2025-11-09,0.021023170731707317,0.02979483655313166,82
PEP,2025-11-10,-0.057892307692307694,0.060500420056856595,13
PLTR,2025-11-04,0.022696296296296298,-0.42546914352311027,27
PLTR,2025-11-05,0.0035148148148148183,-0.15384815136591592,27
PLTR,2025-11-06,0.024199999999999996,0.05889062583446503,20
PLTR,2025-11-07,-0.04772666666666667,-0.18258084456125895,15
PLTR,2025-11-08,-0.074,-0.24159128963947296,4
PLTR,2025-11-09,-0.08380000000000001,0.184296116232872,4
PLTR,2025-11-10,0.2288,0.0,2
PYPL,2025-10-13,0.6839500000000001,0.8285936415195465,2
PYPL,2025-10-16,-0.1366,0.4734329581260681,2
PYPL,2025-10-17,-0.2194,-0.30822988351186115,3
PYPL,2025-10-22,0.0832,-0.2561204532782237,6
PYPL,2025-10-23,-0.4767,-0.8669266700744629,1
PYPL,2025-10-25,0.0,0.0,1
PYPL,2025-10-26,-0.0058,-0.12060173600912094,4
PYPL,2025-10-27,0.1261875,-0.08522596210241318,8
PYPL,2025-10-28,0.14588235294117646,0.25239528803264394,17
PYPL,2025-10-29,-0.03490000000000001,-0.6573388814926148,5
PYPL,2025-10-30,0.0,0.0,4
PYPL,2025-10-31,0.23835,0.4420071542263031,2
PYPL,2025-11-01,0.296,0.0,1
PYPL,2025-11-02,0.6369,0.0,1
PYPL,2025-11-03,0.20095,0.0,2
PYPL,2025-11-04,0.296,0.0,1
PYPL,2025-11-07,0.0,0.0,1
PYPL,2025-11-08,0.3182,0.0,1
QCOM,2025-10-27,0.14509,0.23001890182495116,20
QCOM,2025-10-28,0.088325,0.07555712573230267,16
QCOM,2025-10-29,0.20674,-0.12356060743331909,5
QCOM,2025-10-30,0.0,0.3822075128555298,3
QCOM,2025-10-31,0.2878,0.11232366732188634,7
QCOM,2025-11-02,0.10432500000000001,0.004459008574485779,4
QCOM,2025-11-03,0.24607142857142858,0.00882471033505031,7
QCOM,2025-11-04,-0.0810222222222222,-0.5277597837977939,9
QCOM,2025-11-05,0.005313333333333337,-0.16016087134679158,15
QCOM,2025-11-06,-0.16635833333333333,-0.7833542575438818,12
QCOM,2025-11-07,-0.015849999999999975,-0.9168460369110107,2
REGN,2025-10-13,0.0,0.5560529232025146,2
REGN,2025-10-14,0.0,0.0,1
REGN,2025-10-15,0.3182,0.6167712211608887,1
REGN,2025-10-17,0.4215,0.880164623260498,1
REGN,2025-10-20,0.2263,0.0,1
REGN,2025-10-24,0.0,0.0,2
REGN,2025-10-26,0.6486,0.7763420343399048,1
REGN,2025-10-27,0.41695000000000004,-0.3409038484096527,2
REGN,2025-10-28,0.24261666666666667,0.4350474278132121,6
REGN,2025-10-31,0.9081,0.9394376277923584,1
REGN,2025-11-03,0.0,0.0,1
REGN,2025-11-05,0.1779,0.891394317150116,1
REGN,2025-11-06,0.0,0.0,1
REGN,2025-11-07,-0.0258,0.9402797222137451,1
REGN,2025-11-08,0.3182,0.0,1
ROP,2025-10-13,0.0,0.0,1
ROP,2025-10-14,0.0,0.0,1
ROP,2025-10-15,0.22693333333333332,0.31318551301956177,3
ROP,2025-10-16,-0.159225,-0.1477496474981308,4
ROP,2025-10-17,0.2263,0.0,1
ROP,2025-10-19,-0.1909,-0.36388757824897766,2
ROP,2025-10-20,0.2997,0.2752685546875,2
ROP,2025-10-21,-0.5994,0.0,2
ROP,2025-10-22,-0.5719,-0.9477922916412354,1
ROP,2025-10-23,0.2876285714285714,0.4335611803191049,7
ROP,2025-10-27,0.5366,0.4461442728837331,3
ROP,2025-10-28,-0.31446666666666667,-0.40240152676900226,3
ROP,2025-10-29,-0.5106,-0.9551824331283569,1
ROP,2025-10-31,0.6369,0.0,1
ROP,2025-11-01,-0.5267,-0.5015630722045898,1
ROP,2025-11-04,-0.3818,0.0,1
ROP,2025-11-05,0.36985,0.12073618173599243,2
ROP,2025-11-06,0.0,0.34795325994491577,2
ROP,2025-11-07,-0.05103333333333334,-0.14627369244893393,3
ROP,2025-11-09,-0.2202,0.0,2
ROST,2025-10-15,0.0,0.0,1
ROST,2025-10-17,-0.1027,0.0,1
ROST,2025-10-19,-0.2732,0.0,1
ROST,2025-10-20,0.0,0.0,1
ROST,2025-10-23,0.0,0.0,1
